station_name,start_rides,station_lat,station_lng,end_rides,total_activity,net_inflow,abs_net_inflow,imbalance_ratio,imbalance_type
Central Ave & Covert St,192,40.68929,-73.90951,220,412,28,28,0.0679611650485436,net_inflow_accumulation
Central Ave & Decatur St,178,40.6882,-73.90798,198,376,20,20,0.0531914893617021,net_inflow_accumulation
Central Ave & Flushing Ave,371,40.702831,-73.9333,419,790,48,48,0.060759493670886,net_inflow_accumulation
Central Ave & Himrod St,413,40.69676,-73.92302,443,856,30,30,0.0350467289719626,net_inflow_accumulation
Central Ave & Melrose St,339,40.70112,-73.93039,413,752,74,74,0.0984042553191489,net_inflow_accumulation
Central Ave & Starr St,662,40.700003,-73.92834,808,1470,146,146,0.0993197278911564,net_inflow_accumulation
Central Ave & Weirfield St,260,40.69055,-73.91181,293,553,33,33,0.0596745027124773,net_inflow_accumulation
Central Ave & Woodbine St,411,40.69296,-73.91605,443,854,32,32,0.0374707259953161,net_inflow_accumulation
Central Park North & Adam Clayton Powell Blvd,1704,40.799484,-73.955613,1773,3477,69,69,0.0198446937014667,net_inflow_accumulation
Central Park S & 6 Ave,4166,40.76590936,-73.97634151,3353,7519,-813,813,-0.1081260805958239,net_outflow_shortage
Central Park S & Grand Army Plaza,3215,40.764555,-73.973473,2149,5364,-1066,1066,-0.1987322893363161,net_outflow_shortage
Central Park W & W 103 St,885,40.79558954105342,-73.96188408136368,1139,2024,254,254,0.125494071146245,net_inflow_accumulation
Central Park W & W 91 St,1868,40.78866499127883,-73.96680057048798,2223,4091,355,355,0.0867758494255683,net_inflow_accumulation
Central Park W & W 97 St,1656,40.79249519495111,-73.96417066463071,2050,3706,394,394,0.1063140852671343,net_inflow_accumulation
Central Park West & W 68 St,3742,40.7734066,-73.97782542,3530,7272,-212,212,-0.0291529152915291,net_outflow_shortage
Central Park West & W 72 St,3332,40.77579376683666,-73.9762057363987,3346,6678,14,14,0.0020964360587002,net_inflow_accumulation
Central Park West & W 76 St,1665,40.77896784,-73.97374737,1642,3307,-23,23,-0.0069549440580586,net_outflow_shortage
Central Park West & W 85 St,2124,40.78476,-73.969862,2388,4512,264,264,0.0585106382978723,net_inflow_accumulation
Centre St & Chambers St,2815,40.71273266,-74.0046073,2582,5397,-233,233,-0.043172132666296,net_outflow_shortage
Centre St & Seneca Ave,151,40.69969,-73.9022,183,334,32,32,0.0958083832335329,net_inflow_accumulation
Centre St & Worth St,1771,40.71494807,-74.00234482,1052,2823,-719,719,-0.2546935883811548,net_outflow_shortage
Charlotte St & Boston Rd,85,40.8358771,-73.8931428,95,180,10,10,0.0555555555555555,net_inflow_accumulation
Chauncey St & Howard Ave,175,40.68158,-73.91959,261,436,86,86,0.1972477064220183,net_inflow_accumulation
Chauncey St & Malcolm X Blvd,397,40.68044,-73.92842,345,742,-52,52,-0.0700808625336927,net_outflow_shortage
Chauncey St & Stuyvesant Ave,584,40.68012,-73.93168,365,949,-219,219,-0.2307692307692307,net_outflow_shortage
Cherry St,541,40.71219906,-73.97948148,905,1446,364,364,0.2517289073305671,net_inflow_accumulation
Chester Ave & 12 Ave,120,40.644367,-73.984276,131,251,11,11,0.0438247011952191,net_inflow_accumulation
Christ Hospital,0,40.734785818,-74.050443636,2,2,2,2,1.0,net_inflow_accumulation
Christopher St & Greenwich St,3091,40.73291553,-74.00711384,3887,6978,796,796,0.114072800229292,net_inflow_accumulation
Church Ave & E 42 St,36,40.65127,-73.93818,48,84,12,12,0.1428571428571428,net_inflow_accumulation
Church Ave & E 45 St,22,40.65159,-73.93535,25,47,3,3,0.0638297872340425,net_inflow_accumulation
Church Ave & McDonald Ave,203,40.642809,-73.979239,183,386,-20,20,-0.0518134715025906,net_outflow_shortage
Church Ave & Nostrand Ave,193,40.65074,-73.94986,174,367,-19,19,-0.0517711171662125,net_outflow_shortage
Church Ave & Story St,141,40.642031,-73.981073,119,260,-22,22,-0.0846153846153846,net_outflow_shortage
Church St & Worth St,967,40.71688538495366,-74.00650128722191,920,1887,-47,47,-0.0249072602013778,net_outflow_shortage
City Hall,0,40.7177325,-74.043845,4,4,4,4,1.0,net_inflow_accumulation
City Hall - Washington St & 1 St,0,40.73736,-74.03097,3,3,3,3,1.0,net_inflow_accumulation
Claflin Ave & Reservoir Ave,62,40.87398,-73.89943,80,142,18,18,0.1267605633802817,net_inflow_accumulation
Clark St & Henry St,1752,40.69760127,-73.99344559,1857,3609,105,105,0.0290939318370739,net_inflow_accumulation
Clarkson Ave & E 37 St,179,40.65577,-73.9432,111,290,-68,68,-0.2344827586206896,net_outflow_shortage
Clarkson Ave & E 40 St,74,40.65592,-73.94068,60,134,-14,14,-0.1044776119402985,net_outflow_shortage
Clarkson Ave & Nostrand Ave,266,40.6555,-73.94975,193,459,-73,73,-0.1590413943355119,net_outflow_shortage
Clarkson Ave & Troy Ave,18,40.65633,-73.93648,17,35,-1,1,-0.0285714285714285,net_outflow_shortage
Clarkson Ave & Utica Ave,79,40.65666,-73.93109,71,150,-8,8,-0.0533333333333333,net_outflow_shortage
Classon Ave & St Marks Ave,911,40.676513,-73.959431,946,1857,35,35,0.0188476036618201,net_inflow_accumulation
Clay Ave & Claremont Pkwy,155,40.83999,-73.90549,171,326,16,16,0.0490797546012269,net_inflow_accumulation
Clermont Ave & Lafayette Ave,762,40.68764484,-73.96968902,1162,1924,400,400,0.2079002079002079,net_inflow_accumulation
Clermont Ave & Park Ave,476,40.69573398,-73.97129668,520,996,44,44,0.0441767068273092,net_inflow_accumulation
Cleveland Pl & Spring St,4068,40.722103786686034,-73.99724900722504,3895,7963,-173,173,-0.021725480346603,net_outflow_shortage
Cliff St & Fulton St,1727,40.70838,-74.00495,1745,3472,18,18,0.005184331797235,net_inflow_accumulation
Clifton Pl & Bedford Ave,449,40.688655,-73.955156,553,1002,104,104,0.1037924151696606,net_inflow_accumulation
Clinton Ave & Flushing Ave,493,40.69794,-73.96986848,350,843,-143,143,-0.1696322657176749,net_outflow_shortage
Clinton Ave & Myrtle Ave,1622,40.693261,-73.968896,2017,3639,395,395,0.108546303929651,net_inflow_accumulation
Clinton St & 4 Place,557,40.6783563,-74.00014502,622,1179,65,65,0.0551314673452078,net_inflow_accumulation
Clinton St & 7 St,0,40.74542,-74.03332,1,1,1,1,1.0,net_inflow_accumulation
Clinton St & Centre St,186,40.67434,-74.00194698,184,370,-2,2,-0.0054054054054054,net_outflow_shortage
Clinton St & Cherry St,1046,40.711471394469264,-73.98672603070736,1228,2274,182,182,0.0800351802990325,net_inflow_accumulation
Clinton St & Grand St,3071,40.71559509,-73.9870295,3834,6905,763,763,0.1104996379435191,net_inflow_accumulation
Clinton St & Joralemon St,1297,40.69239502,-73.99337909,1137,2434,-160,160,-0.0657354149548069,net_outflow_shortage
Clinton St & Tillary St,918,40.69623297129315,-73.99142056703568,978,1896,60,60,0.0316455696202531,net_inflow_accumulation
Clinton St & Union St,645,40.6831164,-73.99785267,1074,1719,429,429,0.2495636998254799,net_inflow_accumulation
Coffey St & Conover St,383,40.677236,-74.015665,391,774,8,8,0.0103359173126615,net_inflow_accumulation
Coffey St & Ferris St,478,40.67818387977647,-74.0170168876648,481,959,3,3,0.0031282586027111,net_inflow_accumulation
College Ave & E 169 St,157,40.835122799036405,-73.91196817159653,189,346,32,32,0.0924855491329479,net_inflow_accumulation
College Ave & E 170 St,42,40.837576,-73.910489,41,83,-1,1,-0.0120481927710843,net_outflow_shortage
Columbia Heights & Cranberry St,682,40.70037867,-73.99548059,942,1624,260,260,0.1600985221674876,net_inflow_accumulation
Columbia St & Degraw St,607,40.6859296,-74.00242364,696,1303,89,89,0.0683039140445126,net_inflow_accumulation
Columbia St & Kane St,314,40.68763155,-74.0016256,383,697,69,69,0.0989956958393113,net_inflow_accumulation
Columbia St & Lorraine St,63,40.6747055,-74.0075572,112,175,49,49,0.28,net_inflow_accumulation
Columbia St & Rivington St,581,40.71739973,-73.98016555,912,1493,331,331,0.2217012726054923,net_inflow_accumulation
Columbia St & W 9 St,99,40.6769993,-74.00647134,114,213,15,15,0.0704225352112676,net_inflow_accumulation
Columbus Ave & W 103 St,388,40.7969347,-73.9643412291,490,878,102,102,0.1161731207289293,net_inflow_accumulation
Columbus Ave & W 59 St,1716,40.76931,-73.98464,1754,3470,38,38,0.0109510086455331,net_inflow_accumulation
Columbus Ave & W 72 St,2947,40.7770575,-73.97898475,3472,6419,525,525,0.0817884405670665,net_inflow_accumulation
Columbus Ave & W 95 St,1979,40.7919557,-73.968087,2325,4304,346,346,0.0803903345724907,net_inflow_accumulation
Columbus Drive,0,40.71835519823214,-74.03891444206238,16,16,16,16,1.0,net_inflow_accumulation
Columbus Park - Clinton St & 9 St,0,40.74816121065146,-74.0324530005455,2,2,2,2,1.0,net_inflow_accumulation
Columbus Pl & Atlantic Ave,136,40.67717,-73.92285,141,277,5,5,0.0180505415162454,net_inflow_accumulation
Commerce St & Van Brunt St,236,40.6812117,-74.00860912,262,498,26,26,0.0522088353413654,net_inflow_accumulation
Concord St & Bridge St,617,40.69766564,-73.98476437,597,1214,-20,20,-0.0164744645799011,net_outflow_shortage
Concourse Village East & E 158 St,208,40.823732,-73.919379,255,463,47,47,0.101511879049676,net_inflow_accumulation
Concourse Village West & E 156 St,92,40.823162,-73.923267,143,235,51,51,0.2170212765957447,net_inflow_accumulation
Congress St & Clinton St,903,40.68825516598005,-73.99545192718506,1259,2162,356,356,0.1646623496762257,net_inflow_accumulation
Congress St & Hicks St,406,40.6893952,-73.9995126,697,1103,291,291,0.2638259292837715,net_inflow_accumulation
Convent Ave & W 135 St,270,40.818215,-73.950988,136,406,-134,134,-0.3300492610837438,net_outflow_shortage
Convent Ave & W 151 St,185,40.82831,-73.942924,151,336,-34,34,-0.1011904761904761,net_outflow_shortage
Cooper Ave & 65 Pl,106,40.69953,-73.88873,122,228,16,16,0.0701754385964912,net_inflow_accumulation
Cooper Square & Astor Pl,2704,40.72951496224949,-73.99075269699097,2285,4989,-419,419,-0.0839847664862697,net_outflow_shortage
Corona Ave & 102 St,39,40.74419,-73.8619,41,80,2,2,0.025,net_inflow_accumulation
Corona Ave & 111 St,98,40.7408,-73.84978,96,194,-2,2,-0.0103092783505154,net_outflow_shortage
Corona Ave & 90 St,30,40.74154,-73.87484,53,83,23,23,0.2771084337349397,net_inflow_accumulation
Corona Ave & 92 St,34,40.7424,-73.87251,58,92,24,24,0.2608695652173913,net_inflow_accumulation
Corona Ave & 98 St,37,40.74448,-73.86516,29,66,-8,8,-0.1212121212121212,net_outflow_shortage
Cortelyou Rd & Albany Ave,27,40.64483,-73.93853,45,72,18,18,0.25,net_inflow_accumulation
Cortelyou Rd & Argyle Rd,221,40.64034,-73.96603,240,461,19,19,0.0412147505422993,net_inflow_accumulation
Cortelyou Rd & E 19 St,176,40.64269,-73.96099,209,385,33,33,0.0857142857142857,net_inflow_accumulation
Cortelyou Rd & E 34 St,59,40.64454,-73.94486,78,137,19,19,0.1386861313868613,net_inflow_accumulation
Cortelyou Rd & Stratford Rd,351,40.63966,-73.96807,385,736,34,34,0.046195652173913,net_inflow_accumulation
Court St & Nelson St,671,40.6763947,-73.99869893,704,1375,33,33,0.024,net_inflow_accumulation
Court St & State St,1905,40.6902375,-73.99203074,1857,3762,-48,48,-0.0127591706539074,net_outflow_shortage
Courtlandt Ave & E 149 St,391,40.816402,-73.919549,252,643,-139,139,-0.2161741835147745,net_outflow_shortage
Crescent Ave & Belmont Ave,108,40.85391,-73.8866,106,214,-2,2,-0.0093457943925233,net_outflow_shortage
Crescent St & 30 Ave,780,40.768692,-73.9249574,811,1591,31,31,0.0194846008799497,net_inflow_accumulation
Crescent St & 34 Ave,466,40.76108,-73.930562,532,998,66,66,0.0661322645290581,net_inflow_accumulation
Crescent St & 35 Ave,283,40.7596276,-73.9321455,313,596,30,30,0.0503355704697986,net_inflow_accumulation
Crescent St & Broadway,751,40.7633589,-73.9286471,918,1669,167,167,0.1000599161174355,net_inflow_accumulation
Crescent St & Ditmars Blvd,186,40.7787185,-73.9145645,217,403,31,31,0.0769230769230769,net_inflow_accumulation
Crotona Ave & Crotona Park N,91,40.84234,-73.89409,79,170,-12,12,-0.0705882352941176,net_outflow_shortage
Crotona Ave & E 179 St,127,40.84666,-73.88991,146,273,19,19,0.0695970695970696,net_inflow_accumulation
Crotona Ave & E 183 St,74,40.85157,-73.88475,140,214,66,66,0.308411214953271,net_inflow_accumulation
Crotona Ave & E Fordham Rd,162,40.8579,-73.88147,125,287,-37,37,-0.1289198606271777,net_outflow_shortage
Crotona Park East & E 173 St,105,40.837037,-73.890413,111,216,6,6,0.0277777777777777,net_inflow_accumulation
Crotona Park North & Prospect Ave,61,40.841092,-73.892317,90,151,29,29,0.1920529801324503,net_inflow_accumulation
Crotona Pkwy & Bronx Park S,71,40.84784,-73.883,69,140,-2,2,-0.0142857142857142,net_outflow_shortage
Crotona Pkwy & Elsmere Pl,54,40.84188,-73.8855,66,120,12,12,0.1,net_inflow_accumulation
Crown St & Rogers Ave,269,40.66639,-73.95346,307,576,38,38,0.0659722222222222,net_inflow_accumulation
Crown St & Troy Ave,127,40.66559,-73.93712,139,266,12,12,0.0451127819548872,net_inflow_accumulation
Cumberland St & Lafayette Ave,876,40.68753406,-73.97265183,1121,1997,245,245,0.1226840260390585,net_inflow_accumulation
Cypress Ave & George St,74,40.69812,-73.90271,78,152,4,4,0.0263157894736842,net_inflow_accumulation
Cypress Ave & Palmetto St,74,40.70157340873792,-73.90876293182373,97,171,23,23,0.1345029239766081,net_inflow_accumulation
Cypress Ave & St Felix Ave,45,40.69559,-73.89927,48,93,3,3,0.032258064516129,net_inflow_accumulation
Cypress Hills St & Otto Rd,57,40.70204,-73.89288,68,125,11,11,0.088,net_inflow_accumulation
Dahill Rd & 12 Ave,135,40.646037,-73.980963,131,266,-4,4,-0.0150375939849624,net_outflow_shortage
Davidson Ave & W Burnside Ave,176,40.853646,-73.908731,185,361,9,9,0.0249307479224376,net_inflow_accumulation
Davis St & Jackson Ave,1100,40.745627,-73.945661,1027,2127,-73,73,-0.0343206393982134,net_outflow_shortage
Dawson St & Intervale Ave,38,40.819999,-73.897263,44,82,6,6,0.073170731707317,net_inflow_accumulation
DeKalb Ave & Bedford Ave,526,40.690894,-73.955195,639,1165,113,113,0.0969957081545064,net_inflow_accumulation
DeKalb Ave & Franklin Ave,985,40.69064807082943,-73.95746178925037,1115,2100,130,130,0.0619047619047619,net_inflow_accumulation
DeKalb Ave & Hudson Ave,1526,40.689888,-73.981013,1386,2912,-140,140,-0.048076923076923,net_outflow_shortage
DeKalb Ave & S Portland Ave,1249,40.68967018552252,-73.97527355121376,1443,2692,194,194,0.0720653789004457,net_inflow_accumulation
DeKalb Ave & Vanderbilt Ave,1492,40.68940747,-73.96885458,1828,3320,336,336,0.1012048192771084,net_inflow_accumulation
Dean St & Franklin Ave,1315,40.67759206937376,-73.955637216568,1373,2688,58,58,0.0215773809523809,net_inflow_accumulation
Dean St & Hoyt St,638,40.6864442,-73.98759104,713,1351,75,75,0.0555144337527757,net_inflow_accumulation
Dean St & Rockaway Ave,61,40.67486,-73.91123,59,120,-2,2,-0.0166666666666666,net_outflow_shortage
Decatur Ave & Bedford Park Blvd,32,40.86813,-73.88412,55,87,23,23,0.264367816091954,net_inflow_accumulation
Decatur Ave & E 197 St,53,40.86557,-73.88807,43,96,-10,10,-0.1041666666666666,net_outflow_shortage
Decatur Ave & Oliver Pl,18,40.867,-73.8857764,24,42,6,6,0.1428571428571428,net_inflow_accumulation
Decatur St & Saratoga Ave,165,40.68332,-73.91711,199,364,34,34,0.0934065934065934,net_inflow_accumulation
Degraw St & 3 Ave,762,40.67977,-73.9847,812,1574,50,50,0.0317662007623888,net_inflow_accumulation
Degraw St & Hoyt St,473,40.68199044270703,-73.99079024791718,566,1039,93,93,0.0895091434071222,net_inflow_accumulation
Degraw St & Smith St,724,40.6829151,-73.99318208,911,1635,187,187,0.1143730886850152,net_inflow_accumulation
Delancey St & Eldridge St,807,40.719383,-73.991479,958,1765,151,151,0.0855524079320113,net_inflow_accumulation
Devoe St & Lorimer St,1479,40.71335226222875,-73.9491033554077,1540,3019,61,61,0.0202053660152368,net_inflow_accumulation
Devoe St & Morgan Ave,509,40.713811,-73.93515,399,908,-110,110,-0.1211453744493392,net_outflow_shortage
Ditmars Blvd & 102 St,58,40.76894,-73.86832,46,104,-12,12,-0.1153846153846153,net_outflow_shortage
Ditmars Blvd & 19 St,407,40.78145,-73.9183302,544,951,137,137,0.1440588853838065,net_inflow_accumulation
Ditmars Blvd & 31 Dr,45,40.76138,-73.86035,41,86,-4,4,-0.0465116279069767,net_outflow_shortage
Ditmars Blvd & 43 St,410,40.771203,-73.903865,482,892,72,72,0.0807174887892376,net_inflow_accumulation
Ditmars Blvd & 48 St,112,40.769219,-73.901001,146,258,34,34,0.1317829457364341,net_inflow_accumulation
Ditmars Blvd & 73 St,76,40.76817,-73.896293,85,161,9,9,0.0559006211180124,net_inflow_accumulation
Ditmars Blvd & 76 St,72,40.768442,-73.893531,92,164,20,20,0.1219512195121951,net_inflow_accumulation
Ditmars Blvd & 79 St,159,40.768728,-73.890745,122,281,-37,37,-0.1316725978647686,net_outflow_shortage
Ditmars Blvd & 94 St,79,40.7702,-73.87587,64,143,-15,15,-0.1048951048951049,net_outflow_shortage
Division Ave & Hooper St,775,40.70684203101325,-73.9544353965357,807,1582,32,32,0.0202275600505689,net_inflow_accumulation
Division Ave & Marcy Ave,313,40.70708701,-73.95796783,274,587,-39,39,-0.0664395229982964,net_outflow_shortage
Division St & Bowery,1353,40.71419,-73.99673,1327,2680,-26,26,-0.0097014925373134,net_outflow_shortage
Dock 72 Way & Market St,1843,40.69985,-73.97141,130,1973,-1713,1713,-0.8682209832742017,net_outflow_shortage
Dock St & Front St,1162,40.702709,-73.99253,1215,2377,53,53,0.0222970130416491,net_inflow_accumulation
Douglass St & 3 Ave,1019,40.6802133,-73.98432695,1038,2057,19,19,0.0092367525522605,net_inflow_accumulation
Douglass St & 4 Ave,945,40.6792788,-73.98154004,1062,2007,117,117,0.0582959641255605,net_inflow_accumulation
Driggs Ave & Lorimer St,1386,40.72179134,-73.9504154,1630,3016,244,244,0.0809018567639257,net_inflow_accumulation
Driggs Ave & N 9 St,1726,40.71816969454208,-73.95520135760307,1700,3426,-26,26,-0.0075890251021599,net_outflow_shortage
Driggs Ave & N Henry St,1351,40.72325,-73.94308,1601,2952,250,250,0.0846883468834688,net_inflow_accumulation
Driggs Ave & S 2 St,937,40.712628,-73.960575,1239,2176,302,302,0.1387867647058823,net_inflow_accumulation
Duane St & Hudson St,941,40.71703,-74.00925,910,1851,-31,31,-0.0167477039438141,net_outflow_shortage
Duffield St & Willoughby St,1395,40.69221589,-73.9842844,1303,2698,-92,92,-0.0340993328391401,net_outflow_shortage
Dwight St & Dikeman St,96,40.67487503856169,-74.01048018571481,114,210,18,18,0.0857142857142857,net_inflow_accumulation
Dwight St & Van Dyke St,165,40.67363551341504,-74.01195555925369,135,300,-30,30,-0.1,net_outflow_shortage
Dyckman St & 10 Ave,95,40.85890447538412,-73.9230939745903,101,196,6,6,0.0306122448979591,net_inflow_accumulation
Dyckman St & Henshaw St,156,40.867357,-73.92936,131,287,-25,25,-0.0871080139372822,net_outflow_shortage
Dyckman St & Staff St,330,40.868846,-73.931537,273,603,-57,57,-0.0945273631840796,net_outflow_shortage
E 1 St & 1 Ave,2737,40.72335597960796,-73.98864984512329,3194,5931,457,457,0.077052773562637,net_inflow_accumulation
E 1 St & Bowery,1859,40.72486122254819,-73.99213135242462,2005,3864,146,146,0.0377846790890269,net_inflow_accumulation
E 10 St & 2 Ave,2361,40.72970805644994,-73.9865979552269,2900,5261,539,539,0.1024520053221821,net_inflow_accumulation
E 10 St & Ave A,2164,40.72740794,-73.98142006,2990,5154,826,826,0.1602638727202173,net_inflow_accumulation
E 102 St & 1 Ave,691,40.7869946,-73.94164802,815,1506,124,124,0.0823373173970783,net_inflow_accumulation
